"File","Coder","Coded","Id","Codename","Coded_Memo","Category"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","M: Qual é a diferença entre ser rico e ter riqueza? Vamos, XXX.  P2: Eu ainda acredito que ter a riqueza é deter o poder.   M: Ter a riqueza é deter o...  P2: É deter o poder, é ser livre. Porque tem pessoas que são ricas e não são livres. A riqueza ela detém o poder, o controle, até todas as gerações, a pessoa pode ter um milhão de gerações e ela vai continuar ali detendo aquele poder. Entendeu? Para mim isso é muito perceptível. E a diferença é essa de ser rico, porque muitas das vezes o rico, ele... Aí fico eu pensando, estruturando na pesquisa do IBGE, aquela tabela básica, ele tem problemas financeiros sim, porque ele trabalha para pagar a conta, o rico ele trabalha hoje em dia… //  P7: Para fazer a manutenção do dinheiro  P2: // Exatamente, para poder fazer a manutenção... Quem tem riqueza não precisa realmente se preocupar com isso.   P1: Só que manter ou multiplicar a riqueza dele.   P2: Ele respirou, a riqueza dele se multiplica. Então tem essa questão da detenção do poder porque... Vai sendo a descendência, meio de uma ascendência e uma descendência e a riqueza vai se manter junto com o poder, com os privilégios, com os lugares abertos. Vão colocar pessoas como eu, agora eu falo por mim, que tem sempre essa autoafirmação de que precisa se estudar, precisa se estudar, precisa se estudar, mas hoje eu já tenho uma consciência que eu não serei uma pessoa rica. Então eu estudo muito para poder dividir esse saber que eu gosto muito, eu gosto muito de lecionar e dividir esse saber, mas eu sei que eu não vou ser uma pessoa rica, eu não vou deter riqueza, não vou deter poder. Mas eu gosto de estudar muito para poder me sentir um pouco mais livre. Eu acredito que quem tem essa riqueza é totalmente livre, pode tudo.","ctid:1883","02 Riqueza - definições IMateriais","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","P6: Acho que riqueza é algo que a gente não precisa pagar. Riqueza, por exemplo, sabedoria, minha família é minha riqueza, meus amigos são minha riqueza. E ser rico é algo mais financeiro, mais monetário. Riqueza é algo que você detém. Não necessariamente você tem que comprar. ","ctid:1889","02 Riqueza - definições IMateriais","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","M: Mas vamos lá para resumir essa parte. Ser rico é? (...)  P2: Ter dinheiro.  P3: Ter capital.  M: E ter riqueza?  P2: Ter poder.  P1: Ter poder.","ctid:1899","02 Riqueza - definições IMateriais","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","P1: Aqui no Brasil a gente é tão desigual, nós somos tão pobres. Eu comecei a minha vida de forma... Não posso dizer que eu era pobre, mas era bastante humilde. Então muitas coisas que eu tenho hoje eu nem sonhava em ter quando eu era garoto. Para falar a verdade, aos 18 anos de idade, eu achava que eu nunca teria um carro, coisa doida, como a gente é criado dentro daquele contexto, a gente não enxerga as coisas como elas podem ser. Mas, assim, como gestor, eu diria que riqueza é você não precisar ou poder parar de trabalhar. Isso aqui a gente associa com riqueza, bens materiais, que a gente não tem. Lá fora é tão fácil as pessoas terem as coisas. Mas, assim, as únicas pessoas que são ricas de verdade são aquelas que podem se dar luxo de não trabalhar ou de poder: “Ah, não quero mais exercer essa atividade; chega, para mim já deu”. Quantos de nós podemos realmente tirar um ano sabático? Tipo, esse ano não vou trabalhar porque eu quero me dedicar só a uma atividade X ou Y. A gente nunca para para pensar nisso, né? A gente só sabe que a gente quer fazer alguma coisa e o tempo não para. ","ctid:1858","03 Quem é o rico","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","M: Qual é a diferença entre ser rico e ter riqueza? Vamos, XXX.  P2: Eu ainda acredito que ter a riqueza é deter o poder.   M: Ter a riqueza é deter o...  P2: É deter o poder, é ser livre. Porque tem pessoas que são ricas e não são livres. A riqueza ela detém o poder, o controle, até todas as gerações, a pessoa pode ter um milhão de gerações e ela vai continuar ali detendo aquele poder. Entendeu? Para mim isso é muito perceptível. E a diferença é essa de ser rico, porque muitas das vezes o rico, ele... Aí fico eu pensando, estruturando na pesquisa do IBGE, aquela tabela básica, ele tem problemas financeiros sim, porque ele trabalha para pagar a conta, o rico ele trabalha hoje em dia… //  P7: Para fazer a manutenção do dinheiro  P2: // Exatamente, para poder fazer a manutenção... Quem tem riqueza não precisa realmente se preocupar com isso.   P1: Só que manter ou multiplicar a riqueza dele.   P2: Ele respirou, a riqueza dele se multiplica. Então tem essa questão da detenção do poder porque... Vai sendo a descendência, meio de uma ascendência e uma descendência e a riqueza vai se manter junto com o poder, com os privilégios, com os lugares abertos. Vão colocar pessoas como eu, agora eu falo por mim, que tem sempre essa autoafirmação de que precisa se estudar, precisa se estudar, precisa se estudar, mas hoje eu já tenho uma consciência que eu não serei uma pessoa rica. Então eu estudo muito para poder dividir esse saber que eu gosto muito, eu gosto muito de lecionar e dividir esse saber, mas eu sei que eu não vou ser uma pessoa rica, eu não vou deter riqueza, não vou deter poder. Mas eu gosto de estudar muito para poder me sentir um pouco mais livre. Eu acredito que quem tem essa riqueza é totalmente livre, pode tudo.","ctid:1884","03 Quem é o rico","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","M: Mas vamos lá para resumir essa parte. Ser rico é? (...)  P2: Ter dinheiro.  P3: Ter capital.  M: E ter riqueza?  P2: Ter poder.  P1: Ter poder.","ctid:1900","03 Quem é o rico","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","P7: Mas aí a gente teria que fazer outra pergunta. Por que quem trabalha, a maioria das pessoas que trabalha não consegue ficar rica, se a riqueza vem do trabalho? A maioria de nós trabalha para caramba, morre trabalhando, e não consegue ficar rico.  P2: Porque na realidade o trabalho... Eu até tentei pensar a resposta do XXX. Assim, o trabalho que traz essa riqueza não é o trabalho da pessoa que vende a sua força de trabalho. É o trabalho, o “trabalho”, entre aspas, muitas, muitas aspas, da pessoa que detém os meios de produção. Então a detenção do meio de produção... Aí eu volto e concordo lá com a galera do XXX, que o patrão realmente ele é o vilão, entendeu? Ele é o vilão, porque ele faz o que? A pessoa tá ali trabalhando, trabalhando e ele vai reter a maior parte, a manutenção da riqueza dele... //      P5: Explorando...  P2: // Exatamente.  P1: E aí a gente vai ter que trocar o termo, porque isso não é trabalho. Isso é empreender. Você alocou capital no empreendimento...  P2: Isso.  P1: Empregou pessoas, se valeu da força de trabalho delas, ampliou seu capital e nesse mecanismo você enriquece. Agora, trabalho... //  P2: Isso.  P1: // Trabalhando para alguém você não vai ficar rico... //  P2: E voltamos para o estrutural...  P1: // A não ser que você tenha uma habilidade específica que faça com que seu patrão ganhe muito mais dinheiro do que você, e aí ele vai te pagar bem. Aí você tem o cara que é um puta trader, no setor financeiro, ou um cara que é um tremendo analista que está prestando serviço dele por escritório de advocacia e por aí vai indo. São pessoas que prestam trabalho intelectual, mas elas estão num ponto absurdamente fora da curva, elas têm uma habilidade específica em um nível que nenhum de nós tem. Senão a gente não estaria aqui, a gente estaria, sei lá, em algum lugar, gastando muita grana. [risos] ","ctid:1912","03 Quem é o rico","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","P1: Eu atendo a classe “AAA” há 20 anos. Eu dei sorte, recém-formado, de cair com um cara que atendia essa galera. Ele me levou junto e ali fiquei até hoje. A visão deles é assim olha. E eles acreditam nessas anedotas, como a meritocracia, eles não enxergam que pessoas capazes de deter esse patrimônio inteiro, capazes de ter uma ação real sobre o entorno...   P2: Exatamente. Mas não é que eles não enxerguem, XXX.   P1: Alguns não enxergam... Tem os FDPs, eu sei...  P6: Às vezes são nascidos e criados dessas formas, entendeu?  P2: Não vão querer enxergar e sair dos seus próprios privilégios, eles não vão querer... Não querem...  P7: E são pessoas que terceirizam responsabilidades.  P2: Exatamente.  P1: A responsabilidade é do governo.   P7: Do governo, é só do governo. “Mas meu imposto não pago direito, eu faço várias...”. A responsabilidade é do governo.  P1: É como ela falou, ele não vai aceitar o decréscimo de 10% do padrão de vida dele para que a maioria ganhe mais 50. ","ctid:1937","03 Quem é o rico","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","M: Então, vamos lá. XXX, qual é o tipo de pessoa que está no topo?P5: No topo? As pessoas ricas, milionárias. São as pessoas que tem acesso, as pessoas que não precisam... Que o dinheiro trabalha para elas, e que são as detentoras dos meios de produção, da exploração da mão de obra alheia e etc.   M: Vocês concordam com isso?   P6: Sim, grandes empresários.   P1: Não é o pequeno empresário, empresariado, mas os grandes políticos, o clero...  P3: As famílias, as famílias...  P6: Exato.","ctid:1951","03 Quem é o rico","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","P5: Quem é XXX? P8: Sou eu. Quem tá no meio para mim é essa expressão que eu usei... É talvez o dublê de rico.   M: O dublê de rico.   [Muitos falam ao mesmo tempo]   P8: É a pessoa que tem uma renda às vezes considerada alta diante da grande maioria da população, mas ele também não consegue chegar no topo. Ele tenta chegar no topo, em quem tem os poderes...P1: Ele consome de forma parcelada bem e serviços, que ele não poderia pagar à vista, para parecer ser mais rico do que ele realmente é.P8: Exatamente. P7: Essa é uma Barra da Tijuca.   P1: Isso. O famoso emergente  P8: É o cara que é o emergente.  P1: Apesar de que na Barra também tem uns verdadeiramente ricos, mas o grosso da Barra da Tijuca é esse. Eu sei porque eu já morei lá.   P7: É essa galera também. ","ctid:4105","03 Quem é o rico","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","P1: Você não é rico, cara. Se você parar de trabalhar hoje, você fica pobre em 3 meses. P2: Eu acho que o meio são os empresários.   P8:  Uma opção errada, você volta a ser pobre. P3: O pessoal precisa vender o seu serviço. A pandemia foi um exemplo recente.P1: Perfeito.P3: Restaurantes, eu trabalhava no centro nesse período, restaurantes de 40, 50 anos de existência, três meses fechados e quebraram.   P8: E quem era rico mesmo deixou de ser rico na pandemia?P3: Não deixou. Pelo contrário, teve gente que conseguiu ganhar mais dinheiro.","ctid:1955","03 Quem é o rico","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","P1: Eu conheço pessoas brancas, eu acho que talvez por conviver comigo há muito tempo, por eu não ser retinto, elas devem achar que eu me enxergo como branco, eu não sei. Porque as coisas que eu escuto às vezes... Eu conheço uma que, inclusive, é uma pessoa absurdamente privilegiada, ela nasceu bem, os filhos herdaram isso, nunca precisaram se esforçar para nada. E é uma pessoa que não tem o menor pudor em abrir a boca e falar: “Pronto, agora é tudo para os negros”. Eu escuto e é do meu trabalho. O filho dela nunca precisa de nada, ela está nervosa porque alguma coisa está sendo feita para tentar minorar as desigualdades. Seja uma cota, seja o que for. Eles se doem, cara, eles se doem. Eu olhei para ela bem calmo nesse dia: “Olha só, para para pensar. Você já parou para imaginar que os seus filhos estudaram na escola alemã a vida inteira, de lá estão na PUC agora, nunca andaram um dia da vida deles sequer a pé, a não ser quando eles quiseram, foram tratados pelos melhores médicos e possuíam, desde sempre, a melhor alimentação. Você realmente acha que eles estão em condição de igualdade com o garoto lá no alto da comunidade?”. Ela diz, “Não, mas é que...” Então, pronto, você sabe que não tem... Não há algo o que dizer com relação a isso, você está se doendo, eu nem sei por quê. Você precisa, eu falei para ela: “Você tem que tentar entender por que você está se doendo por isso, que nem eu mesmo consegui entender por que você consegue se doer por uma cota”. Mas eu escuto isso. Não sei se você passa por essa experiência, mas no meu trabalho eu escuto esses absurdos.  ","ctid:1948","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","M: Qual é a diferença entre ser rico e ter riqueza? Vamos, XXX.  P2: Eu ainda acredito que ter a riqueza é deter o poder.   M: Ter a riqueza é deter o...  P2: É deter o poder, é ser livre. Porque tem pessoas que são ricas e não são livres. A riqueza ela detém o poder, o controle, até todas as gerações, a pessoa pode ter um milhão de gerações e ela vai continuar ali detendo aquele poder. Entendeu? Para mim isso é muito perceptível. E a diferença é essa de ser rico, porque muitas das vezes o rico, ele... Aí fico eu pensando, estruturando na pesquisa do IBGE, aquela tabela básica, ele tem problemas financeiros sim, porque ele trabalha para pagar a conta, o rico ele trabalha hoje em dia… //  P7: Para fazer a manutenção do dinheiro  P2: // Exatamente, para poder fazer a manutenção... Quem tem riqueza não precisa realmente se preocupar com isso.   P1: Só que manter ou multiplicar a riqueza dele.   P2: Ele respirou, a riqueza dele se multiplica. Então tem essa questão da detenção do poder porque... Vai sendo a descendência, meio de uma ascendência e uma descendência e a riqueza vai se manter junto com o poder, com os privilégios, com os lugares abertos. Vão colocar pessoas como eu, agora eu falo por mim, que tem sempre essa autoafirmação de que precisa se estudar, precisa se estudar, precisa se estudar, mas hoje eu já tenho uma consciência que eu não serei uma pessoa rica. Então eu estudo muito para poder dividir esse saber que eu gosto muito, eu gosto muito de lecionar e dividir esse saber, mas eu sei que eu não vou ser uma pessoa rica, eu não vou deter riqueza, não vou deter poder. Mas eu gosto de estudar muito para poder me sentir um pouco mais livre. Eu acredito que quem tem essa riqueza é totalmente livre, pode tudo.","ctid:1885","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","P7: É a diferença... Eu acho que eu vejo muito como a diferença do ser e o estar. Por exemplo, o Neymar, ele é rico, ele detém riqueza, diferente de outras pessoas que ficaram ricas e tem que fazer a manutenção daquilo. O Neymar pode parar em qualquer momento, ele continuará bilionário, milionário, ele vai continuar a viver... É a diferença do ser e do estar, ele é, o filho dele é, o filho do filho dele vai ser. É a assim, é isso, essa é a diferença do ser e do estar, ele é. Outras pessoas que estão tendo acesso agora...  P3: Diversas famílias, que todo mundo deve ter um exemplo, são famílias que não vão deixar de deter riqueza nunca.   P7: Que vão viver dos royalties, né?  P2: Isso, exatamente.  P3: E diversos segmentos, petróleo, comunicação, indústria farmacêutica, são famílias...  P2: Que há manutenção.  P3: São famílias que vai sair um e entrar outro...  P1: São mais de 500 rádios no Nordeste. Você acha que...  P3: Só muda a posição política também...  P2: Isso.  P3: Tem várias famílias, sai um e entra outro, sai um... Se alguém quiser vir aqui não consegue...  PN: Família Garotinho.  P6: O famoso nepotismo.  P3: É escada rolante, fica ali sempre os mesmos...  P7: E só conseguem ser ricos em detrimento de uma galera que é pobre.  P1: Claro.  P7: Para que essa galera, para que o Neymar seja esse cara milionário, tem uma galera que ele sonega imposto, tem uma galera que ele desviava da mansão lá da… da região Costa Verde... //  P1: Não é só isso. Tem muito pobre que é levado a consumir aquilo que o Neymar vende...  P7: // Sim. Aquelas bets da vida, que....","ctid:1892","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","P1: Eu atendo a classe “AAA” há 20 anos. Eu dei sorte, recém-formado, de cair com um cara que atendia essa galera. Ele me levou junto e ali fiquei até hoje. A visão deles é assim olha. E eles acreditam nessas anedotas, como a meritocracia, eles não enxergam que pessoas capazes de deter esse patrimônio inteiro, capazes de ter uma ação real sobre o entorno...   P2: Exatamente. Mas não é que eles não enxerguem, XXX.   P1: Alguns não enxergam... Tem os FDPs, eu sei...  P6: Às vezes são nascidos e criados dessas formas, entendeu?  P2: Não vão querer enxergar e sair dos seus próprios privilégios, eles não vão querer... Não querem...  P7: E são pessoas que terceirizam responsabilidades.  P2: Exatamente.  P1: A responsabilidade é do governo.   P7: Do governo, é só do governo. “Mas meu imposto não pago direito, eu faço várias...”. A responsabilidade é do governo.  P1: É como ela falou, ele não vai aceitar o decréscimo de 10% do padrão de vida dele para que a maioria ganhe mais 50. ","ctid:1938","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","M: Qual é a diferença entre ser rico e ter riqueza? Vamos, XXX.  P2: Eu ainda acredito que ter a riqueza é deter o poder.   M: Ter a riqueza é deter o...  P2: É deter o poder, é ser livre. Porque tem pessoas que são ricas e não são livres. A riqueza ela detém o poder, o controle, até todas as gerações, a pessoa pode ter um milhão de gerações e ela vai continuar ali detendo aquele poder. Entendeu? Para mim isso é muito perceptível. E a diferença é essa de ser rico, porque muitas das vezes o rico, ele... Aí fico eu pensando, estruturando na pesquisa do IBGE, aquela tabela básica, ele tem problemas financeiros sim, porque ele trabalha para pagar a conta, o rico ele trabalha hoje em dia… //  P7: Para fazer a manutenção do dinheiro  P2: // Exatamente, para poder fazer a manutenção... Quem tem riqueza não precisa realmente se preocupar com isso.   P1: Só que manter ou multiplicar a riqueza dele.   P2: Ele respirou, a riqueza dele se multiplica. Então tem essa questão da detenção do poder porque... Vai sendo a descendência, meio de uma ascendência e uma descendência e a riqueza vai se manter junto com o poder, com os privilégios, com os lugares abertos. Vão colocar pessoas como eu, agora eu falo por mim, que tem sempre essa autoafirmação de que precisa se estudar, precisa se estudar, precisa se estudar, mas hoje eu já tenho uma consciência que eu não serei uma pessoa rica. Então eu estudo muito para poder dividir esse saber que eu gosto muito, eu gosto muito de lecionar e dividir esse saber, mas eu sei que eu não vou ser uma pessoa rica, eu não vou deter riqueza, não vou deter poder. Mas eu gosto de estudar muito para poder me sentir um pouco mais livre. Eu acredito que quem tem essa riqueza é totalmente livre, pode tudo.","ctid:1887","06 Sentimentos sobre riqueza / ricos","","00 Riqueza"
"Grupo 4 - Classe Média - Pretos - 10-10-2014.docx","José Victor","P7: Mas aí a gente teria que fazer outra pergunta. Por que quem trabalha, a maioria das pessoas que trabalha não consegue ficar rica, se a riqueza vem do trabalho? A maioria de nós trabalha para caramba, morre trabalhando, e não consegue ficar rico.  P2: Porque na realidade o trabalho... Eu até tentei pensar a resposta do XXX. Assim, o trabalho que traz essa riqueza não é o trabalho da pessoa que vende a sua força de trabalho. É o trabalho, o “trabalho”, entre aspas, muitas, muitas aspas, da pessoa que detém os meios de produção. Então a detenção do meio de produção... Aí eu volto e concordo lá com a galera do XXX, que o patrão realmente ele é o vilão, entendeu? Ele é o vilão, porque ele faz o que? A pessoa tá ali trabalhando, trabalhando e ele vai reter a maior parte, a manutenção da riqueza dele... //      P5: Explorando...  P2: // Exatamente.  P1: E aí a gente vai ter que trocar o termo, porque isso não é trabalho. Isso é empreender. Você alocou capital no empreendimento...  P2: Isso.  P1: Empregou pessoas, se valeu da força de trabalho delas, ampliou seu capital e nesse mecanismo você enriquece. Agora, trabalho... //  P2: Isso.  P1: // Trabalhando para alguém você não vai ficar rico... //  P2: E voltamos para o estrutural...  P1: // A não ser que você tenha uma habilidade específica que faça com que seu patrão ganhe muito mais dinheiro do que você, e aí ele vai te pagar bem. Aí você tem o cara que é um puta trader, no setor financeiro, ou um cara que é um tremendo analista que está prestando serviço dele por escritório de advocacia e por aí vai indo. São pessoas que prestam trabalho intelectual, mas elas estão num ponto absurdamente fora da curva, elas têm uma habilidade específica em um nível que nenhum de nós tem. Senão a gente não estaria aqui, a gente estaria, sei lá, em algum lugar, gastando muita grana. [risos] ","ctid:1913","06 Sentimentos sobre riqueza / ricos","","00 Riqueza"
