"File","Coder","Coded","Id","Codename","Coded_Memo","Category"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P3: Dinheiro e poder.","ctid:469","02 Riqueza - definições IMateriais","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P1: Dinheiro, poder e estabilidade.","ctid:471","02 Riqueza - definições IMateriais","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P4: Assim, vem muito na minha cabeça a independência financeira. A independência financeira eu vejo como, assim... É o que ela falou, você não precisa se preocupar, você tem o suficiente para você sobreviver e sobreviver bem. Você não tá preocupado que você vai ter uma conta que tá atrasada para você pagar no dia seguinte... ","ctid:482","02 Riqueza - definições IMateriais","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P4: De que elas são uma classe trabalhadora, que rala, né? Que não é aquela pessoa que realmente está ali com a vida ganha... Que vai ter o conforto de pagar a conta, que tá com essa necessidade garantida, sabe? Então eu acho que realmente a gente é incentivada com essa lógica do mérito, entende? A colega até falou a questão de ser alguém na vida. Esse é um tema que eu escutei a vida toda no passado e que hoje me incomoda bastante, sabe? Porque o ser alguém na vida era atrelado no passado e até hoje tem pessoas que repetem... É você ter um destaque, né?  ","ctid:551","02 Riqueza - definições IMateriais","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P6: Eu acho que é mais ou menos isso que ela falou. Você ter essa... Acho que depende muito de onde você está, né? O meio que você está, as pessoas que estão ao seu redor, o país que você vive. O cara que é rico no Brasil, às vezes não é rico nos Estados Unidos. Quando a gente vai para essa parte de bem material e tal, né? Eu acho que riqueza é isso, é você... Quando eu penso nisso, eu penso sempre assim, numa camada descolada. Num grupo bem específico... Não tô querendo dizer aquele conceito básico, mas é isso, é você estar fora da... Como ela falou, está fora da realidade da grande maioria das pessoas. ","ctid:475","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P3: É. Completamente diferente da massa","ctid:476","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P3: Hoje, como eu falei, mudei agora... [inc.] para desenvolvimento. Lá atrás, quando a gente fazia análise em folha da gestão de RH... Você hoje vê imposto de renda chegando para pagar uma linha de 48 mil. Ele pode se considerar que tem uns bens materiais, tem uma riqueza a se viver aqui no Brasil.","ctid:477","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P7: É, mas eu acho, assim... É relativo porque a riqueza ela tá diretamente relacionada com o custo, né? Eu tinha professores que falavam assim: “Você recebe quanto? 3 mil, né? E eu recebo 30. Você quer minhas dívidas de 30? E você me dá suas dívidas de 3?”. Porque também o consumo está relacionado com o ganho. Nem sempre é direto. Exatamente, aí às vezes você pode ter uma renda alta e um consumo tão alto quanto isso e não ser considerado rico.","ctid:478","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P2: O custo de vida ser alto. Eu acho que é uma junção do que os dois falaram. Seria uma junção dos dois. Pega muito nessa parte do custo de vida da pessoa. Quanto mais a pessoa recebe, mais ela vai ter um custo e um padrão de vida melhor. Então, fica nesse...","ctid:480","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P1: // Quem é rico aqui, lá fora não é. Fora do Brasil.","ctid:487","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","M: Quem ganha muito é automaticamente rico? P7: Não, não necessariamente.   P1: Não, não necessariamente","ctid:488","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P5: Se ele tiver uma dívida altíssima, ele não é rico. Porque quanto mais... É a questão da administração. Quanto mais se tem, mais também se quer gastar. A pessoa que ela é... Vamos pegar o exemplo da socialite, não sei se vocês viram aí, que se envolveu com o motorista e ficou em cárcere privado e ela tem simplesmente... O apartamento dela tem mil metros quadrados em Copacabana. Ela tem vários quadros do Picasso na parede, e aquilo ali é muito dinheiro. Então ela, como socialite, ela já nasceu nesse berço, ela já nasceu sem saber o que é pagar uma conta, ela já nasceu sabendo o que é etiqueta... Ela sabe que ela tem muito dinheiro, então... O olho cresceu da parte do motorista também, porque ele visa justamente isso, o dinheiro e não a riqueza e ela a riqueza. Ela nasceu rica, ela não deve nem saber o que é um boleto direito, deve nunca ter pago.","ctid:489","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P6: A única coisa que eu penso é o seguinte. Uma definição de riqueza muito básica. A gente citou alguns exemplos, né? A gente viu agora todo esse caso aí da Ana Hickman, da agressão com o marido e tal. E eles estavam com dívidas na casa de 300 milhões de reais. Ela passou agora uma temporada em Dubai... //","ctid:492","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P6: // Devendo 300 milhões. Isso é ser rico. Porque eu acho que, por exemplo, se eu ganho 10 mil e eu devo 9, eu não sou rico. Eu não vou pra Dubai. ","ctid:494","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P2: // Se disfarçar... “Ah vou fazer um negócio aqui, vou ganhar dinheiro, vou para um bar que é um lugar de luxo”. Então o cara tem aquela visão de que ele... “Hoje eu tô bem”. Mas fora do Rio, eu que morei fora do Rio, eu vejo que é muito diferente. Eu morei em Brasília. Lá você via, era nítido... Você sabia, você estava num bar, você sabia quem tinha condições e quem não tinha. É diferente do Rio. São Paulo também.","ctid:1190","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P3: Essa desigualdade, você consegue nitidamente, pelos restaurantes você consegue saber, opa, esse daqui realmente é para quem?","ctid:1194","03 Quem é o rico","","00 Riqueza"
"Grupo 3 - Classe Média - Todos - 28-05-2024.docx","Pedro","P6: E o que eu ia falar, até como experiência, porque eu morei em São Paulo, morei em Porto Alegre, eu acho que o Rio de Janeiro mistura mais, mistura muito mais. Você tem, por exemplo, você passa ali na praia, você tem cara que tá na areia e o cara mora num apartamento de 15 milhões e tá do lado de um cara que ganha mil. Tá conversando com o cara, tá batendo o mesmo papo. E eu não noto isso, eu não consegui notar isso... Eu vi uma diferença muito considerável em Porto Alegre. Porto Alegre era uma coisa bem segregada. ","ctid:509","03 Quem é o rico","","00 Riqueza"
