"File","Coder","Coded","Id","Codename","Coded_Memo","Category"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P8: Eu tenho um contraponto referente a isso que você falou. Você fala da questão de acumulo de conhecimento, né? Para poder gerar riqueza. Bom, isso foi o que eu entendi. Mas existem pessoas no interior que estão lá, tem acesso remoto à internet, tem acesso remoto ao conhecimento de livro, enfim, é uma pessoa que é bem... Raiz... //  PN: Rústica!  P8: // Bem rústica, ótimo termo. E é rica porque ela tem a terra ali... A pretensão dela é diferente da minha, diferente da sua, diferente... Então acho que aquela pessoa é rica. Porque, assim, ela consegue ter o dinheiro da alimentação dela, ela tem a vestimenta dela, que seja simples...","ctid:2611","03 Quem é o rico","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P3: Mas tem os ricos mesmo, que vendem, exportam para fora do Brasil, mas são essas pessoas aí, que a origem é essa.  ","ctid:2612","03 Quem é o rico","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro"," P3: Olha só, interessante o que vocês estão falando, porque eu conheço pessoas que são ricas, ricas mesmo. Herdeiras, ricas, assim, por exemplo, aqui no Rio de Janeiro, quem a gente pode dizer que é rica? Quem mora na Dias Ferreira, que tem apartamento milionário. Eu conheço pessoas que quando estão no Rio de Janeiro, eu vou para lá, eu janto, eu almoço. E essas pessoas adquiriram isso através de trabalho. Foram pessoas que saíram do zero? Não. Tiveram pai e mãe que pagaram medicina, que pagaram o que dá acesso. Mas elas não eram ricas como são hoje. Elas não moravam em lugares... Não moravam em casas, apartamentos milionários como moram hoje, mas elas tiveram o mínimo de acesso. Coisa que eu não tive. Então eu conheço essas pessoas e conheço também pessoas herdeiras, então, assim, são múltiplas maneiras, não é só uma. ","ctid:2613","03 Quem é o rico","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P3: Mas quem é rico vai para a rede Star, minha filha. E é bem tratado sim. Vai para a rede Star.","ctid:2621","03 Quem é o rico","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P3: O rico ele vai para a rede Star. Isso para mim é o que é ser rico. ","ctid:2622","03 Quem é o rico","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P1: O Valqueire é Zona Norte, que é próximo de Cascadura, Marechal Hermes.  P3: É suburbão.  P6: Mas é de rico...  P3: Mas rico, rico, nunca vai morar ali. É isso que eu estou falando, dessa estratificação.  P1: Ali no Valqueire, na estrada Independente Magalhães, ali tem mais de três favelas.  P3: Pois é, essa estratificação do Rio, ela entra mesmo um pelo outro, é impressionante isso.","ctid:2641","03 Quem é o rico","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P8: E a questão da Barra... É um bairro de emergente, né? É aquela pessoa que conseguiu um pouquinho mais: “Vou para onde? Vou para a Barra”.   M: Emergente é rico?  P5: Depende da área da Barra.   PN: Para mim não.   M: Como separa o emergente do rico?  P2: Eu colocaria classe média alta.   P6: Subiu um degrau.   P8: Subiu um pouquinho, mas não chegou muito...  ","ctid:2875","03 Quem é o rico","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P2: O emergente é aquela pessoa que veio de uma classe normal, trabalhou e tudo mais. Mas aí a pessoa consegue se destacar, fazer uma faculdade, consegue montar uma empresa, um negócio, dá certo, ela se sente segura, ela vai morar na Barra e ela está emergindo. Talvez duma pobreza ou naquela classe mais ali... E vai subindo. É o que eu penso. Mas tem outras opiniões aí.","ctid:2634","03 Quem é o rico","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P3: Rico no Brasil não anda de metrô não, gente, me desculpa. ","ctid:2635","03 Quem é o rico","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","M: E, XXX... E o topo? Quando a gente pensa em uma pessoa que está no topo dessa pirâmide, quais são as características?   P5: Latifundiários.   P7: A alta sociedade, né? Estão lá em cima. Que são a minoria e não estão nem olhando para baixo, né? Estão sendo sustentados pela base, a maioria. ","ctid:2660","03 Quem é o rico","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","M: XXX, você falou uma palavra que eu não entendi, quando eu me referi ao topo. Você falou latifundiário?   P5: É, uma das, né?   M: Fala mais então. Quais outras palavras que caracterizam esse topo?   P5: Outros grupos? O do topo. Empresários... //  P6: Privilegiados, eu acho.   P5: // Herdeiros. Políticos também...   P4: São grande parte, né?   P5: Sim. A maioria são pessoas brancas, obviamente. ","ctid:2662","03 Quem é o rico","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P3: Então, assim, o que eu vejo que tá na base... Que eu votei ali no “A”, né? Que são os afro-indígenas descendentes, que são os mestiços, porque o Brasil é na maioria mestiço, não existe isso de afro, não. Porque tem o indígena, tem o afro, e tem... São os mestiços, afrodescendentes e indígenas também. E o que está no topo é o que sempre foi rico, que nasceu rico, que são os herdeiros mesmo, que vem desde lá das capitanias hereditárias, aí você tem ou outro que acende pelo meio cultural, pelo meio financeiro, mas a base do topo é o que já nasceu rico. E que historicamente é branco devido a todo o histórico brasileiro.  ","ctid:2665","03 Quem é o rico","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P3: É, na verdade... O que eu penso quando você fala isso é na pessoa que tem possibilidade de fazer quase tudo que ela queira na vida. Quase, mas existe o quase... Vamos supor, 97% do que ela queira fazer na vida ela consegue, porque ela vai ter bens materiais e imateriais que vão dar esse acesso a ela.  ","ctid:2561","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","M: Tá. Quem consegue me dar exemplo de coisas que a riqueza dá acesso.  P6: Educação de qualidade... //  PN: Saúde.  PN: Nutrição de qualidade.   P6: // Lazer.  M: E vocês.   P2: Liberdade.   P3: Muitas formas de liberdade.   M: Espera aí que eu não consegui escutar vocês. Você falou o que?   P7: Liberdade e prosperidade.  M: Liberdade para fazer... O que é liberdade?   P7: Liberdade para você poder ir e vir, né? Trabalhar, ter liberdade para você poder curtir um esporte...  P2: Eu definiria escolha.   P3: Escolha. Tem um leque de escolhas muito grande para você...  P2: Você se desenvolver, você poder fluir, construir... É uma série de possibilidades de você se autodesenvolver dentro do seu processo que te causa uma liberdade porque você tem uma escolha de onde vai estar, como vai fluir, onde vai investir... Seu tempo, qualidade de vida, tudo isso.","ctid:2562","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P8: De hospedagem. Então, assim, eu tenho recursos para poder alugar um hotel, para poder alugar um hostel, mas eu prefiro utilizar uma plataforma para poder conhecer pessoas, né? E eu vejo que quando... Nunca... Pouco eu utilizo hotel ou hostel, eu prefiro utilizar a plataforma. E todas as vezes... Eu encontro pessoas de todos os níveis. Pessoas que não têm nada, que só podem me oferecer um colchão, uma sala. Pessoas que têm um sofá, pessoas que têm um quarto. Eu já fiquei numa casa de um senhor, em Vitória, que a casa dele... A sala dele era 4 casas minha. Para você ter ideia, eu fiquei tipo assim: “Então tá”. E eu vejo a questão da divisão, você conseguir... No meu olhar, são pessoas ricas, são essas pessoas que conseguem dividir o que têm com outras pessoas, entendeu? Você dá acesso, você dá oportunidade para outras pessoas. Assim, essa é a minha visão nesse meu mundo do aplicativo. Mas a gente pode pegar esse exemplo e jogar para outros lugares, né? Para a questão de assistência social, para a questão... Das questões trabalhistas também, enfim, N coisas. ","ctid:2586","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P1: É, para mim a riqueza é conhecimento, a princípio. Porque você conhecer pessoas, no qual, é claro que a herança ela traz para a gente uma riqueza muito grande sim. Porque você tem que saber administrar aquela herança que foi herdada, no qual o conhecimento, como o amigo falou, vendo a mãe que já perseverava ali com toda a determinação de pagar 100 reais por mês e ter a casinha dela, que era o objetivo dela, de concretizar o lar dela, que ela ainda não tinha, mas que é de uma forma diferente de quem já herdou. Ela não tinha nada, ninguém deu nada. Então, ela foi lá, buscou, teve, e o filho foi pela mesma linhagem. “Eu vou pelo que minha mãe determinou para ela e eu busco da mesma forma”. Não tive uma escola particular, mas aí os meus pais... Minha mãe é costureira, o meu pai é zelador de escola, trabalhando, me deram a oportunidade. Tem que estudar. Não faltar à aula e dar continuidade. Hoje sou formada, tenho minha casa, não disponibilizo de uma riqueza, mas minha riqueza hoje é: minha vivência de vida com saúde, tenho condições de ir para bom hospital porque eu tenho plano de saúde, mas mesmo assim não me prevalece tanto ter as condições melhores no hospital porque você chega no hospital, independente de ser particular, você pode ser bem tratado ou não. Eu não sou rica, mas o rico tem oportunidade de ser melhor... // ","ctid:2619","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P4: // Eu quero ter o meu estilo para poder fazer o que eu quiser. Tipo... Acordei hoje e não vou trabalhar. Não vou trabalhar porque eu não preciso. Mas eu sei que para ser rico em algum momento vou ter que trabalhar muito porque dinheiro infelizmente traz isso. Requer que a gente trabalhe muito. Acho que todo mundo de certa forma pensa dessa forma. Ah, “Quem tem dinheiro não trabalha”. Muito pelo contrário. Quem tem dinheiro são as pessoas que mais trabalham. É como ele falou: tinha muito dinheiro e não tinha tempo para aproveitar. E talvez aquela pessoa que tem ali um salário mínimo curte mais do que aquela pessoa que ganha muito.   P5: Então, aí que tá. Quem tem muito dinheiro, se a pessoa não souber ser um líder e delegar, ela não vai ter qualidade de tempo. Então tem que saber delegar para ela poder expandir.  ","ctid:2649","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro"," P3: Eu tenho uma preocupação nessa mentalidade da riqueza. Não tenho nada contra não porque é ótimo você ir a uns restaurantes, fazer boas viagens. Maravilhoso. Todo mundo gosta. Não tem quem não gosta, óbvio. Mas o que me preocupa nessa mentalidade da riqueza é a forma como nós conduzimos tudo. Por exemplo, a questão do ambiente natural. É uma coisa que, por exemplo, quando você devasta uma área de um ambiente natural para você ter arrobas e arrobas e arrobas de soja, como fica nós? Para a nossa necessidade básica enquanto espécie. Então, assim, quando tem esse tema riqueza, o que me preocupa muito é isso. Como se gerencia os recursos naturais para esse acúmulo. Para mim uma questão é essa. E igualmente essa questão de a nossa espécie estar numa questão de miserabilidade, isso é inadmissível.   M: Você se preocupa então... Você está falando da consequência da riqueza...   P3: Do acúmulo. Do acúmulo monetário que pode destruir o ambiente que nós precisamos para sobreviver enquanto espécie. ","ctid:2654","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P6: Eu continuo pensando na questão da herança, do trabalho. E penso também o que pode trazer... A herança, o trabalho. Como adquirir a riqueza e também o que ela pode trazer. Tanto a felicidade, uma satisfação por obter através do dinheiro bem-estar, viagens, uma boa vida, uma boa alimentação. Mas também pode trazer, em contrapartida, um estresse, uma cobrança, depressão, ansiedade por ter que manter, gerenciar. ","ctid:2552","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","M: Então a riqueza não necessariamente traz só coisas boas?   P6: Não, para mim não. ","ctid:2553","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","M: Tá. Quem consegue me dar exemplo de coisas que a riqueza dá acesso.  P6: Educação de qualidade... //  PN: Saúde.  PN: Nutrição de qualidade.   P6: // Lazer.  M: E vocês.   P2: Liberdade.   P3: Muitas formas de liberdade.   M: Espera aí que eu não consegui escutar vocês. Você falou o que?   P7: Liberdade e prosperidade.  M: Liberdade para fazer... O que é liberdade?   P7: Liberdade para você poder ir e vir, né? Trabalhar, ter liberdade para você poder curtir um esporte...  P2: Eu definiria escolha.   P3: Escolha. Tem um leque de escolhas muito grande para você...  P2: Você se desenvolver, você poder fluir, construir... É uma série de possibilidades de você se autodesenvolver dentro do seu processo que te causa uma liberdade porque você tem uma escolha de onde vai estar, como vai fluir, onde vai investir... Seu tempo, qualidade de vida, tudo isso.","ctid:2563","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P6: Não sei... Eu acho que a renda talvez fosse o fixo e a riqueza fosse o que estava flutuando ali.   P8: Assim, é complicado falar um pouco de renda e riqueza... Porque, assim, eu já tive uma renda de 15 mil e eu me senti extremamente pobre. Porque eu não tinha tempo, eu não tinha saúde, eu não tinha vida. Então, são essas coisas... Era da casa para o trabalho, do trabalho para a casa. Pegava às 7 da manhã e largava 11 da noite. Para ter esses 15 mil. Eu tava me matando ali. E, assim, para muitas pessoas 15 mil pode ser pouco, mas para muitas pessoas 15 mil pode ser muito... //  P3: Para a maioria é muito.  P8: // Para a maioria é muito. Porque hoje em dia na faixa salarial nacional, acho que é 2 mil e alguma coisa... Então aí o que acontece? Eu também já passei a receber 2.500, porque eu tinha oportunidade de viajar, tinha oportunidade de conhecer pessoas. Eu tinha uma gestão de tempo, então por isso que sempre eu vou bater, desde o início até o final dessa reunião, que riqueza para mim é tempo. Então eu consigo ter a liberdade, eu consigo ter disponibilidade, eu consigo ter a questão da escolha com aquilo... Com aquele pouco que eu tenho, né? Pegando o viés um pouco do que a moça ali falou, da questão de generalidade, porque se você fosse trilionário, você iria utilizar isso? Eu já não parto um pouco desse princípio, acho que em todos os níveis dá para fazer isso, entendeu? Qualquer nível, se você tem mil, dois mil, cinco mil, dez mil, cem mil, enfim. Eu consigo fazer isso, mas essa é a minha visão. ","ctid:2604","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P5: Mas é muito interno também o pensamento de riqueza. Ele começa dentro de si. Para você justamente não fazer o dinheiro de modo errado, né? Exagerado. ","ctid:2570","06 Sentimentos sobre riqueza / ricos","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P5: As pessoas procuram ter concentração de riqueza, então nem sempre elas querem ajudar também. ","ctid:2582","06 Sentimentos sobre riqueza / ricos","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","M: Mas você se sente inspirado pela riqueza?   P4: Muito.   M: Sim? Me fala sobre isso.   P4: Eu acho que a riqueza... Eu quero estar rico. Eu acho que ser rico não é só simplesmente você... “Ah, eu quero ter um carro... Poder pagar uma conta”. É como diz o livro do “Pai Rico, Pai Pobre”. Não é simplesmente só querer ter dinheiro para pagar conta. É você ser rico. Eu quero simplesmente ser rico e ponto final. É saber usar o dinheiro com qualidade, é saber curtir a vida da melhor forma, é poder viajar... ","ctid:2646","06 Sentimentos sobre riqueza / ricos","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P4: // Eu quero ter o meu estilo para poder fazer o que eu quiser. Tipo... Acordei hoje e não vou trabalhar. Não vou trabalhar porque eu não preciso. Mas eu sei que para ser rico em algum momento vou ter que trabalhar muito porque dinheiro infelizmente traz isso. Requer que a gente trabalhe muito. Acho que todo mundo de certa forma pensa dessa forma. Ah, “Quem tem dinheiro não trabalha”. Muito pelo contrário. Quem tem dinheiro são as pessoas que mais trabalham. É como ele falou: tinha muito dinheiro e não tinha tempo para aproveitar. E talvez aquela pessoa que tem ali um salário mínimo curte mais do que aquela pessoa que ganha muito.   P5: Então, aí que tá. Quem tem muito dinheiro, se a pessoa não souber ser um líder e delegar, ela não vai ter qualidade de tempo. Então tem que saber delegar para ela poder expandir.  ","ctid:2650","06 Sentimentos sobre riqueza / ricos","","00 Riqueza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P3: Pensei em miserabilidade, mas ela já pensou em outra...  P2: Vulnerabilidade. Porque a pessoa que não tem acesso... Porque o dinheiro significa acesso. Ela não tem acesso a uma boa educação, não tem acesso a uma qualidade de vida... Ou acesso a uma boa alimentação. Ela não tem acesso. Permissão. Ela não tem acesso. Essa é a verdade. E isso causa uma vulnerabilidade muito grande, social, a pessoa fica aquém, né? Ela fica fora. Por exemplo, você tem um nicho ali que trabalha e tudo mais. E hoje eu estava pelo centro da rua, quantas pessoas estão deitadas no chão? Ela tá em vulnerabilidade total.   P3: Eu concordo com você, mas eu acho, assim, as pessoas que estão do outro lado desse prisma, eu acho mais que é uma questão de miserabilidade porque a pessoa que está... Eu me sinto vulnerável em alguns sentidos da vida, mas eu não me sinto vulnerável na totalidade, porque a pessoa que está vulnerável ainda consegue se desenvolver em alguns campos. Pode não ser em todos, mas em alguns ela consegue transpor essas barreiras. A pessoa que está em estado de miserabilidade, ela está em uma situação de rua e não consegue fazer nada. Por isso que eu pensei nesses dois polos: a riqueza e a miserabilidade.  ","ctid:2578","11 Pobreza material","","1 Pobreza"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Pedro","P3: Pensei em miserabilidade, mas ela já pensou em outra...  P2: Vulnerabilidade. Porque a pessoa que não tem acesso... Porque o dinheiro significa acesso. Ela não tem acesso a uma boa educação, não tem acesso a uma qualidade de vida... Ou acesso a uma boa alimentação. Ela não tem acesso. Permissão. Ela não tem acesso. Essa é a verdade. E isso causa uma vulnerabilidade muito grande, social, a pessoa fica aquém, né? Ela fica fora. Por exemplo, você tem um nicho ali que trabalha e tudo mais. E hoje eu estava pelo centro da rua, quantas pessoas estão deitadas no chão? Ela tá em vulnerabilidade total.   P3: Eu concordo com você, mas eu acho, assim, as pessoas que estão do outro lado desse prisma, eu acho mais que é uma questão de miserabilidade porque a pessoa que está... Eu me sinto vulnerável em alguns sentidos da vida, mas eu não me sinto vulnerável na totalidade, porque a pessoa que está vulnerável ainda consegue se desenvolver em alguns campos. Pode não ser em todos, mas em alguns ela consegue transpor essas barreiras. A pessoa que está em estado de miserabilidade, ela está em uma situação de rua e não consegue fazer nada. Por isso que eu pensei nesses dois polos: a riqueza e a miserabilidade.  ","ctid:2577","12 Pobreza - definições IMateriais","","1 Pobreza"
