"File","Coder","Coded","Id","Codename","Coded_Memo","Category"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","M: XXX, você reconhece uma pessoa rica? Você acha que… Em interações comuns, tá? Se passa uma pessoa na rua, às vezes você pensa se essa pessoa é rica ou não é rica. Você acha que rico é identificável hoje em dia?  P4: Às vezes, nem sempre.   M: Às vezes, nem sempre? Quando é, é por quê?  P4: Pelo modo de se vestir.  M: Roupa?  P4: Roupa. Roupa conta muito. ","ctid:5222","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","M: Natural, tá. Não é uma coisa proposital que ele quer avisar pra todo mundo. E o outro que você falou, que você falou “às vezes”, se às vezes tem gente //   P4: Porque tem gente que é rico, mas não se veste no padrão de rico. Porque eles meio que tem um padrão, se a gente reparar. Homem rico vai estar com terno elegante, esporte elegante, de Gucci, grife. E tem uns que são mais humildes, que você vê, você olha e fala assim: “Ih, não sabia que ele era rico”. Por causa da blusa, da roupa, do modo de se vestir. ","ctid:5224","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","M: Então tem tipos de rico e riqueza?  P2: Tem o novo rico e tem o rico de berço, com certeza.   M: Vocês reconhecem essas palavras também?  PN: Sim.  M: Me fala sobre isso, XXX.  P7: O novo rico está indo para a Barra. É… Deixa eu falar. Em relação à roupa, hoje em dia já não é mais isso, porque hoje em dia todo mundo quer ostentar para comprar marca boa //  P2: Ah, isso sim.  P8: Parcela em dez vezes, [inc.].","ctid:5225","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P7: Para parecer que tem uma vida… Uma vida que se baseia no rico, mas não é. Então assim, eu acho que como você considera ver uma pessoa rica é pelo modo de falar, de andar e de olhar a outra pessoa. ","ctid:5226","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P7: Consigo. Não, consigo assim às vezes. Não vou falar que eu posso olhar pra uma pessoa que, às vezes a pessoa tem muito dinheiro, mas não sabe se comportar, não sabe falar. Mas assim, uma pessoa que já vem, assim, de herança de berço, ela tem o modo de sentar, de falar, de conversar, de olhar pra pessoa, observar. ","ctid:5227","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","M: Mas o que você tá querendo dizer? Eles falam mais alto, mais baixo, mais devagar, mais rápido? Eu preciso de uma descrição melhor pra entender.  P7: É uma educação diferente.  P2: É uma educação melhor.  P8: As palavras não [inc.] gíria. //  M: Entendi.  P8: // É bem educado na hora de chegar, falar bom dia, boa tarde, boa noite.  P1: Eu acho que essa coisa de gíria //  P7: Não, não tem muito não, mas a pessoa mesmo [inc.] //  P2: É porque é mais sobre o assunto que falam //  M: O conteúdo.  P2: // O assunto que falam, é.  M: Que assunto os ricos falam?  P1: Ah, eles falam de arte.   (00:24:53)  P7: De arte e cultura, de países, de política.  P8: Eles entendem muito bem sobre política.  P1: É arte, paladar, é uma coisa mais refinada mesmo.  P6: É verdade.  P2: Lugares… Lugares que conheceram.  P8: Viagens.","ctid:5229","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P8: [inc.] restaurantes têm muito rico. Eu sou Uber, então eu faço muito assim, pra Santa Teresa. Eles adoram Santa Teresa, aquele pé sujo lá! Mas não tem nada a ver, assim, o paladarzinho. Eles adoram cachorro quente, cheio de batata palha. //  PN: Eles adoram.  [Muitos falam ao mesmo tempo]  P8: Eles adoram sabem ir pra onde? Lá no morro do Vidigal, tem um monte de bandido. //  P7: Não, isso aí é pessoa de fora que tem interesse em saber [inc.]. Agora rico de berço [inc.].  P1: Não, mas aí isso aí é uma coisa cultural, uma coisa cultural. Não é uma questão de ser rico.  P2: Não é geral, né, mas tem a sua parte. ","ctid:5232","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P5: Então, na verdade eu queria falar um pouquinho sobre a vestimenta. Eu acho que eles tem tentado se descaracterizar um pouquinho por conta da violência, [inc.]. Tipo assim: “Ah, vou me vestir muito na cara que eu tenho dinheiro, vou mostrar meu telefone de última geração, vou usar relógio, vou atrair atenção”. Aí eles acabam se descaracterizando um pouquinho.   M: Entendi.  P5: Usa uma bermuda, short, uma camiseta, uma havaiana. Mas aí você vê essa pessoa andando no shopping e você acha que é uma pessoa normal. Aí você vai no estacionamento com ela //  PN: Um carrão.  P5: // Vê ela abrindo um carrão. Então acho que isso conta também.  M: Então tem um tipo de rico que tenta se invisibilizar pouco. //  P8: É, esse é mais discreto.  M: // Mas aí o motivo você acha que é segurança?  P5: Talvez.   M: Talvez? Ah, tá.  P5: Às vezes é estilo mesmo, tem pessoas que não fazem a mínima questão de mostrar que tem algum tipo de riqueza. E eu acho que em parte também é muita... //","ctid:5233","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P1: A mais que tu sabe, assim, não sei. Ainda mais que você trabalha com marketing, dentro de um futebol. Então você vê muitas pessoas que têm dinheiro que não são nada... Ou o oposto, tem dinheiro, mas andam que nem pessoas normais. Porque elas vieram dali e elas não vão mudar aquela cultura. Eu tenho dinheiro pra continuar usando Kenner entendeu?  ","ctid:5235","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P5: Fora que tem o rico [inc.] e tem o rico pão duro também, né? Que não quer gastar. //  P3: Que não quer gastar, miserável.  P5: // Que prefere investir em imóveis, em... //","ctid:5236","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P1: Vou falar pra você, é o que [inc.] vocês. Às vezes você fala assim, “ah, ele é rico”, porque ele tem uma empresa. Você não sabe se ele é rico. Porque uma empresa gera negócios. São vários fatores dentro de uma empresa, que a pessoa pode ter uma empresa e ter carro de 50 mil e não ser rico, não.  P5: Mas ele é rico.","ctid:5267","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P1: Eu conheço pessoas que tem empresa, que tem BMW e não são ricas. Se, daqui a 4 meses, vier uma pandemia, acabou tudo. Entendeu? Ser rico é você não quebrar. Rico não quebra. ","ctid:5268","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","M: Ser rico é o que, XXX?  P1: Se é rico é você ter dinheiro suficiente //  P2: Estabilidade financeira.  P1: // para multiplicar mais do que você gasta.  M: Multiplicar.  P8: E viver várias gerações de pai e filho.  P1: // Não, o dinheiro multiplica vários anos. Você pode gastar que não é o suficiente que rende, entendeu. Isso é ser rico.  M: Não acaba, tá.  P4: [inc.] que nem a do Neymar. Ela nunca vai precisar trabalhar, se ela quiser, na vida dela. Eu acho que até a terceira, [inc.].  P2: Cara, meu sonho.  [Muitos falam ao mesmo tempo]  P8: Para várias gerações.   P4: Para várias gerações.  P2: [inc.], muito dinheiro.  P1: Porque rico de verdade ele gasta, e aquilo que ele gastou não foi o que entrou.","ctid:5269","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P2: Aí vai chegando na Barra para trabalhar e tem…  P1: // [inc.] um carro de 500 mil, uma casa de 1 milhão //  P7: Fazendo uma viagem internacional.","ctid:5310","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","M: E na cidade? Como que a riqueza se expressa na cidade?  P1: É só você sair do túnel, já vai estar lá. [Risos.].  P8: Vai pra Zona Sul!  P1: Rebouças. Entro no Rebouças… Santa Bárbara [inc.]. Laranjeiras é um pouco… Mas assim, Grajaú, Tijuca.  P2: É, passou [inc.] mais pra lá.  P8: Barra. Barra da Tijuca. É o que mais vê.  P1: Não, Rebouças. Na Barra não, porque a Barra, tipo assim… A Barra começou agora, é tudo novo. //  P7: Começou agora, tudo novo.  P1: // Agora [inc.] Leblon.  P8: Leblon!  P2: Leblon!  M: Rico mora então na Zona Sul.  P8: Alto Leblon.  M: Alto Leblon. [inc.]  P1: Não, tem ricos que moram em outros lugares. Tipo assim, tem ricos que moram na Atlântica, Cosme Velho, tem ricos que moram no Alto da Boa Vista.  P2: Mas são raros.  P8: Alto da Boa Vista… Só tem mansão lá.  P1: Não tem uma região certa só de ricos, né.  P2: É mais espalhado.  P7: Mas têm [inc.] que estão indo pra Barra.  P1: Mas isso aí é horrível.  P3: Mas tem muito pobre que está indo pra Barra, né.","ctid:5325","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","M: Vou mudar de assunto de novo. Eu vou pedir para vocês... São as mesmas figuras que vocês viram ali no telefone, mas agora justamente para mostrar o… Eu acho que o valor da dinâmica aqui já está ficando claro, né, porque está muito interessante. Tá. Vamos olhar para essas pirâmides. Vou fazer algumas perguntas sobre elas. A gente já viu elas, deixa eu só ler aqui para ver se... Para ficar todo mundo na mesma página. Aqui, essas figuras representam sociedades, imagens de sociedades. Na sociedade do tipo “A”, ela tem uma pequena elite no topo, poucas pessoas no meio e uma massa grande de pessoas na base. No tipo “B”, é uma sociedade que é uma pirâmide, com uma pequena elite no topo, muitas pessoas no meio e a maioria na base. No tipo “C”, uma pirâmide com poucas pessoas na base. No tipo “D”, uma sociedade com a maioria das pessoas no meio e, no tipo “E”, muitas pessoas perto do topo e apenas algumas pessoas na base. Vocês estão vendo que nesse topo aí… Vocês enxergam o topo em todas essas imagens? Se eu peço para vocês falarem assim, qual que é uma característica de uma pessoa que está nesse topo? Uma característica individual, sei lá. Vou dar uma besta aqui, tá? São canhotos, por exemplo. Quais outras características vocês pensam quando eu falo assim, uma pessoa que tá nesse topo aqui é o que?  P2: Uma característica física?  M: Física, ou então social…  P2: Social? Helicóptero, jatinho…  P1: Não, todos com família…  PN: Herdeiros!  P8: Os herdeiros.  P1: Todos com família tipo de fora. Tipo os brasileiros, aqui todo mundo tem família... //  M: Você pensa em rico de patrimônio…  P5: Poder.  M: Poder.  P1: Todos gringos, família com descendência alemã, portuguesa, italiana, americana. No primeiro topo sempre tem isso, essa camada de pessoas.","ctid:5369","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P1: Eu acho que assim, com esse gráfico aqui, pelo meu, né, sou meio clínico com isso. Nessa base que fizeram esses gráficos, na verdade, ele só botou pra mim que o que acontece como base seria a linha do Equador, né? Tipo o 0, nível do mar. E a base são os miseráveis, que seriam, pra mim, abaixo do chão são os miseráveis. Eu acredito que a classe trabalhadora seria tipo assim, a partir do nível do mar, pra ter uma referência…  P8: O meio, né?  P1: Não, um, dois e três. O “três” são tipo funcionários públicos, entendeu? Porque o primeiro lá em cima já são super ricos. Esquece, não é a nossa camada social. São pessoas que não cruzam com a gente diariamente. Aí, mais abaixo, na segunda, no caso, na segunda linha, tirando do topo, eu acredito que seja uma parte do pessoal que tipo… Herdeiros, gringos, pessoas que estão na sociedade, que tipo, alguns vêm morar aqui no Brasil, mas que ganham acima de 50 mil reais. Tem muita gente que ganha mais de 50 mil reais no segundo plano. O terceiro plano, que no caso pra mim pode ser o quê? Talvez arquitetos, pessoas bem sucedidas, empresários, também não são ricos, mas também não chegaram ao topo de 50 mil. Abaixo da quarta base são pessoas normais, tipo, um engenheiro, um advogado, uma pessoa grande, tipo, uma base de…  P7: Uma média de 10 mil…  P1: 10 a 12, 13 mil reais. Tribunal de Justiça, técnico judiciário, essas pessoas que tem gente que fala [inc.]. Não é rico porque trabalha no Tribunal de Justiça, entendeu? Até porque se ele tiver filho para pagar escola [inc.], vai cair uns três //  P8: Cai o dinheiro.  P1: Já vai pra sete, né?  P8: Isso.  P2: Mas aí vai aumentando a quantidade de pessoas.  P1: Mas no caso, a gente vai descer… Eu tô falando do gráfico total. Porque aqui só tem um dizendo que é muito miserável, no meu ponto de vista. Que é a linha, né? Da linha pra cima você começa uma história, pra baixo é o que é muito ruim.","ctid:5378","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P3: Porque tem ricos aí, riquíssimos, com filhos que vêm de berço, que não precisam bater um prego pra ninguém, vai lá e rouba! ","ctid:5407","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P8: Eu acho também difícil você ver pessoas ricas negras. ","ctid:5413","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P2: Eu falei que a riqueza e a pobreza não iam acabar porque as pessoas não vão mudar. As pessoas… Vão nascer pessoas boas e vão nascer pessoas ruins. Vão nascer ricos bons e vão nascer ricos ruins. Ricos que fazem pelos seus funcionários e que trabalham, às vezes, até mais dos seus próprios funcionários, como eu conheço. Gente que não para. Como o rico que só quer pisar, entendeu? Que só tá fingindo que tá te dando dinheiro, te dando uma melhoria de vida, mas na verdade ele tá lucrando milhões em cima do...   [Muitos falam ao mesmo tempo]  P7: A pessoa contrata porque ela precisa. Não é porque… “Ah, to contratando para gerar emprego para você ter uma boa condição de vida”. Se ela tá crescendo, ela não consegue fazer sozinha.  P2: Da mesma forma que você tem patroas ruins, você tem patroas boas, entendeu?","ctid:5449","03 Quem é o rico","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P6: // Mas o rico, ele pode comprar comidas boas, se vestir bem, sair pra lugares que a pessoa que é assalariada não vai conseguir. Em certa parte, ele acaba sendo mais feliz do que a outra pessoa que não tem e não consegue fazer isso que ele consegue fazer. ","ctid:5204","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P1: Não, eu acho que assim, eu acho que o rico mesmo, ele fala assim… Geralmente o filho do rico, ele fala quatro línguas. Ele já fala mais de uma língua porque ele já veio com uma estrutura familiar. //  P8: Com dois anos, é.  P1: // Assim, ele vai fazer intercâmbio, ele vai fazer não sei o que. Ele já tem uma rotina de alimentação, de [inc.] na mesa... É uma etiqueta, né, uma rotina que faz com que se torne fora do padrão comum. Tem rico que já chega, já pega um pão, já corta… Um talher para isso, um talher pra aquilo, senta assim.  P7: É, é que nem assim, [inc.] que você vê a pessoa, a forma que segura uma taça, que se comporta em cima da mesa. A gente [inc.] [Risos].  P2: E claro, como a forma que se veste. É tudo um conjunto, né.  P7: Não, eu acho que se vestir não.  P2: Não é só o se vestir.  P5: Eu acho que é todo um conjunto.","ctid:5230","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","M: Ser rico é o que, XXX?  P1: Se é rico é você ter dinheiro suficiente //  P2: Estabilidade financeira.  P1: // para multiplicar mais do que você gasta.  M: Multiplicar.  P8: E viver várias gerações de pai e filho.  P1: // Não, o dinheiro multiplica vários anos. Você pode gastar que não é o suficiente que rende, entendeu. Isso é ser rico.  M: Não acaba, tá.  P4: [inc.] que nem a do Neymar. Ela nunca vai precisar trabalhar, se ela quiser, na vida dela. Eu acho que até a terceira, [inc.].  P2: Cara, meu sonho.  [Muitos falam ao mesmo tempo]  P8: Para várias gerações.   P4: Para várias gerações.  P2: [inc.], muito dinheiro.  P1: Porque rico de verdade ele gasta, e aquilo que ele gastou não foi o que entrou.","ctid:5270","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P3: Eu tenho isso em prática todos os dias, eu falo isso com os meus filhos. É… Quem nasceu com dinheiro… Porque eles guardam, porque eles sabem que não vão sobreviver sem ele. A gente, da minoria, os pobres, a gente não pensa, como ele falou assim, “eu posso quitar carro de 50 mil reais”. Ele não quer saber, vou quitar e acabou. Vou fazer devendo aquilo ali, mas eu vou quitar o carro. O rico não. O rico ele vai pagar tudo e tudo //  P8: À vista.  P3: // e vai continuar guardando, vai continuar guardando. Porque ele sabe que ele não tem competência pra ter o punho que o pobre tem pra trabalhar. Eles não tem competência para... Eles pagam porque eles sabem que eles não são capazes de fazer aquilo ali, mas tem a gente… //","ctid:5286","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P2: Saúde. Eu ia falar de saúde. Porque eu tô passando agora por um momento com a minha mãe que ela tá fazendo, vai começar agora amanhã, vai começar a quimioterapia e… Essa correria do hospital público, do SUS, entendeu? Eu não... Graças a Deus eu consegui, com muita luta, tive que entrar na justiça para conseguir que minha mãe começasse no hospital, e... Passar por cirurgia dentro do Salgado Filho, dois meses vendo aquelas pessoas ali, aquela loucura que é e muitas pessoas sem cuidado, sem ninguém ao lado. Eu, pelo menos ali com as minhas irmãs que estavam ali do lado da minha mãe, ela teve tudo que ela podia ter dentro daquelas condições que a gente poderia dar, entendeu? E a gente tá conseguindo agora, mas muita gente não consegue, entendeu? Mas isso é um problema… Um problema da saúde é um problema que o rico também tem, né? Porque saúde é pra quem Deus mandou, não tem essa. Só que a facilidade que minha mãe teria… Tu viu, o Carlinhos Maia operou o pai dele em questão de segundos. A minha mãe, porque eu estou depois de… Quase três meses que ela saiu do hospital e a gente tem entrado na justiça pra conseguir ser chamada. No hospital em Caxias. // ","ctid:5349","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P4: Eu também acho que tem nas escolas, a desigualdade.  M: Educação.  P4: Na educação.  P2: Educação com certeza!  M: Você acha que o sistema é diferente para um tipo de pessoa e outra?  P4: Muito diferente. //  PN: Muito diferente.  P4: // Vamos tirar para um colégio que ele não é tão assim, mas é mais ou menos, o Santa Mônica. No Santa Mônica a criança fica lá, entra de manhã, ela tem natação, ela tem aula de inglês, tem aula de espanhol, tem acesso a informática. Agora na escola pública quase nem a aula tem.  PN: Quase não tem.","ctid:5354","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P1: Mas o que acontece… Eu acho que hoje, também, o que acontece, não é um problema só do governo em si. Porque assim, tem problemas que vem de casa. Na escola, a gente tinha que respeitar as pessoas que estavam lá. Hoje a mãe fala: “Meu filho tem que ir pra escola para receber o Bolsa Família”. E se a criança é uma peste, acaba… Uma pessoa só, [inc.] o professor. Se o professor não consegue dar uma aula direito, a turma toda tá ferrada. Ele não pode [inc.], “seu filho não vai estudar mais aqui”.  M: Mas, desse ponto de vista, você está falando familiar. Você acha que os filhos do rico são diferentes?  P1: Mas os filhos do rico não são diferentes. Mas o filho do rico, o que acontece, o colégio do filho de rico tem um apoio, ele tem psicólogo, ele tem psiquiatra, ele tem tudo aí dentro!","ctid:5357","04 Consequência material da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P6: // Mas o rico, ele pode comprar comidas boas, se vestir bem, sair pra lugares que a pessoa que é assalariada não vai conseguir. Em certa parte, ele acaba sendo mais feliz do que a outra pessoa que não tem e não consegue fazer isso que ele consegue fazer. ","ctid:5203","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P7: Eu [inc.] e meio que discordo. Porque o dinheiro traz felicidade sim.  ","ctid:5205","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P2: Eu acho que o dinheiro ele não traz, ele manda buscar, né? De uma certa forma. Só que a felicidade em si tá mais em... Como você está levando a vida naquele momento. A felicidade é um estado de espírito, eu não vejo como uma constante. Você se encontra feliz. O rico também é infeliz, o rico também tem os problemas. E essa // ","ctid:5207","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P2: // E essa facilidade, essa desconfiança que tá todo mundo em cima do dinheiro dele e o poder que o dinheiro traz, você falou em poder. O poder que o dinheiro traz pode mexer muito com a cabeça da pessoa. A gente já ouviu falar que quer conhecer uma pessoa, dê poder a ela, né? Dinheiro, né? Com isso tudo. Eu acho que felicidade… ","ctid:5210","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P7: Mas você vê que também a riqueza e o dinheiro interferem nisso.  P6: Exato.  P1: Não, interferem nisso em algum sentido. Porque assim, acho que...//  P7: Você tá duro, você não tá feliz. [Risos]","ctid:5212","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P2: Gente, tem pessoas ricas se matando por causa de estar infeliz. ","ctid:5218","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","M: Mas por que você acha que ele usa aquela roupa?  P4: Porque ele tem dinheiro.   M: Mas você acha que ele quer comunicar para as outras pessoas que é rico ou é uma coisa que é meio natural?  P4: Eu acho que é meio natural no meio deles.","ctid:5223","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P1: Não, eu acho que assim, eu acho que o rico mesmo, ele fala assim… Geralmente o filho do rico, ele fala quatro línguas. Ele já fala mais de uma língua porque ele já veio com uma estrutura familiar. //  P8: Com dois anos, é.  P1: // Assim, ele vai fazer intercâmbio, ele vai fazer não sei o que. Ele já tem uma rotina de alimentação, de [inc.] na mesa... É uma etiqueta, né, uma rotina que faz com que se torne fora do padrão comum. Tem rico que já chega, já pega um pão, já corta… Um talher para isso, um talher pra aquilo, senta assim.  P7: É, é que nem assim, [inc.] que você vê a pessoa, a forma que segura uma taça, que se comporta em cima da mesa. A gente [inc.] [Risos].  P2: E claro, como a forma que se veste. É tudo um conjunto, né.  P7: Não, eu acho que se vestir não.  P2: Não é só o se vestir.  P5: Eu acho que é todo um conjunto.","ctid:5231","05 Consequência imaterial da riqueza","","00 Riqueza"
"Grupo 10 - Pobres - Pretos - 13-11-2024.docx","José Victor","P5: Então, na verdade eu queria falar um pouquinho sobre a vestimenta. Eu acho que eles tem tentado se descaracterizar um pouquinho por conta da violência, [inc.]. Tipo assim: “Ah, vou me vestir muito na cara que eu tenho dinheiro, vou mostrar meu telefone de última geração, vou usar relógio, vou atrair atenção”. Aí eles acabam se descaracterizando um pouquinho.   M: Entendi.  P5: Usa uma bermuda, short, uma camiseta, uma havaiana. Mas aí você vê essa pessoa andando no shopping e você acha que é uma pessoa normal. Aí você vai no estacionamento com ela //","ctid:5234","05 Consequência imaterial da riqueza","","00 Riqueza"
