"File","Coder","Coded","Id","Codename","Coded_Memo","Category"
"Grupo 11 - Pobres - Misto - DIreita - 25-11-2024.docx","Ingrid","P7: Eu moro em comunidade, né, moro ali na Maré. E tipo assim, é bem… Na minha esquina tem um baile, na esquina onde eu moro, né. Então o que eu vejo de garotas, tipo assim, de padrão de vida...","ctid:1890","Experiência","","8 Referências"
"Grupo 11 - Pobres - Misto - DIreita - 25-11-2024.docx","Ingrid","P7: Elas se deslocam daqui da Zona Sul pra ir pra comunidade. Eu fico passada! Porque eu levanto, aí vou pra porta [inc.], então elas ficam passando assim na rua. “Não, porque eu tenho que ir”. Assim, a conversa delas, sabe, até o jeito de falar, você vê que não é uma pessoa favelada. Entendeu? Você vê que o padrão de vida da pessoa é… //","ctid:1895","Experiência","","8 Referências"
"Grupo 11 - Pobres - Misto - DIreita - 25-11-2024.docx","Ingrid","P7: Isso. E tipo assim, como eu moro em comunidade, né, moro em favela, a gente sabe diferenciar...","ctid:1898","Experiência","","8 Referências"
"Grupo 11 - Pobres - Misto - DIreita - 25-11-2024.docx","Ingrid","P5: Eu precisei fazer um tratamento de um tumor que eu tive. Eu tive a sorte de conseguir um plano de saúde, mas o início do meu tratamento foi no SUS. Demorou muito tempo, quase o mesmo tempo de carência do plano, para eu conseguir fazer o exame. Que era o [inc.].","ctid:1934","Experiência","","8 Referências"
"Grupo 11 - Pobres - Misto - DIreita - 25-11-2024.docx","Ingrid","P5: Agora pode. Tem planos. Vamos dizer que… Há 15 anos atrás, quando eu tive um problema, não consegui resolver.","ctid:1935","Experiência","","8 Referências"
"Grupo 11 - Pobres - Misto - DIreita - 25-11-2024.docx","Ingrid","P7: // Depende do valor. Assim, meu pai me deu uma casa. Eu moro em uma comunidade, como já falei. Aí lá tem questão de associação de moradores, né. Porque não tem negócio de… Meu pai é certo, ele paga o IPTU, mas só que dentro da comunidade você não é dono de nada. Eu fui lá na associação… O meu pai me deu a casa! Eu tô falando porque isso existe dentro da comunidade. Meu pai me deu a casa e aí quando cheguei lá… Aí eu fui e falei com o responsável da associação. “Não, porque eu queria fazer”, [inc.] com meu irmão, “A gente quer fazer dois documentos para poder desmembrar a casa”... //","ctid:1941","Experiência","","8 Referências"
"Grupo 11 - Pobres - Misto - DIreita - 25-11-2024.docx","Ingrid","P7: // É, um pra cada um. “Então você vai ter que pagar 700 reais em cada documento”. “Como assim? Eu ganhei a casa! Eu não tô comprando”. Porque geralmente quem faz isso é quem tá comprando. “Não, mas mesmo assim”. Aí eu: “Não, isso não tá certo”. Até hoje a casa não foi para o meu nome.","ctid:1942","Experiência","","8 Referências"
"Grupo 11 - Pobres - Misto - DIreita - 25-11-2024.docx","Ingrid","P4: Eu trabalhava com moradores de rua.","ctid:1944","Experiência","","8 Referências"
"Grupo 11 - Pobres - Misto - DIreita - 25-11-2024.docx","Ingrid","P4: Gente, eu dei um cobertor e um papel higiênico e a moradora chegou perto de mim e perguntou: “Eu posso te dar um abraço?”. Gente… Não tem preço. Não tem preço! Você chegar e a pessoa ter medo de encostar em você porque ela mora na rua, sabe? Então a pessoa quando faz, na maioria das vezes, é de coração.","ctid:1945","Experiência","","8 Referências"
"Grupo 11 - Pobres - Misto - DIreita - 25-11-2024.docx","Ingrid","P4: Aí. Tá vendo, gente. Eu fiz isso! A minha filha se formou psicóloga com eu vendendo doces [inc.] ","ctid:1948","Experiência","","8 Referências"
"Grupo 11 - Pobres - Misto - DIreita - 25-11-2024.docx","Ingrid","P8: Eu tenho um amigo meu negão, preto, preto, preto, riquíssimo.","ctid:1950","Experiência","","8 Referências"
"Grupo 11 - Pobres - Misto - DIreita - 25-11-2024.docx","Ingrid","P2: Pela minha vivência. Eu trabalho em vários lugares para a sociedade, eu só tenho cliente branco.","ctid:1949","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P8: Existe o acumulador de recursos, que para mim eu não considero um rico, mas também existe aquela pessoa que... Eu participo de um grupo, em um aplicativo chamado CouchSurfing, não sei se alguém já ouviu falar.   M: De hospedagem?  P8: De hospedagem. Então, assim, eu tenho recursos para poder alugar um hotel, para poder alugar um hostel, mas eu prefiro utilizar uma plataforma para poder conhecer pessoas, né? E eu vejo que quando... Nunca... Pouco eu utilizo hotel ou hostel, eu prefiro utilizar a plataforma. E todas as vezes... Eu encontro pessoas de todos os níveis. Pessoas que não têm nada, que só podem me oferecer um colchão, uma sala. Pessoas que têm um sofá, pessoas que têm um quarto. Eu já fiquei numa casa de um senhor, em Vitória, que a casa dele... A sala dele era 4 casas minha. Para você ter ideia, eu fiquei tipo assim: “Então tá”. E eu vejo a questão da divisão, você conseguir... No meu olhar, são pessoas ricas, são essas pessoas que conseguem dividir o que têm com outras pessoas, entendeu? Você dá acesso, você dá oportunidade para outras pessoas. Assim, essa é a minha visão nesse meu mundo do aplicativo. Mas a gente pode pegar esse exemplo e jogar para outros lugares, né? Para a questão de assistência social, para a questão... Das questões trabalhistas também, enfim, N coisas. ","ctid:1679","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P2: Deixa eu explicar... Na minha experiência, eu faço evento para pessoas muito ricas e raramente ou nunca... Às vezes tem 3 mil pessoas ou mais e eu não vejo pessoas da minha cor, primeira coisa. E são muito elitistas, são empresas e empresários mundiais, de todos os lugares do mundo e realmente existe esse acúmulo que você falou, da grande maioria acumulando, subiu e tem uma classe que fica lá e que não vai subir. E que vai ficar ali... //  P1: Paralisado.   P2: // Paralisado. E o Brasil tem essa característica também. ","ctid:1681","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P4: Eu acho que a gente tem que ser egoísta em determinados momentos, no sentido de acumular riqueza. Um exemplo que eu tive recente: eu pude passar, literalmente, de frente à Cracolândia em São Paulo. E aquilo me gerou um pensamento do tipo: “Por que aquelas pessoas estão ajudando aquelas pessoas que estão ali?”. Por que elas querem? Acho legal, bacana. Mas ao mesmo tempo me fez refletir. Quanto mais a gente ajuda aquelas pessoas que estão ali, mais elas vão continuar ali naquele local... // ","ctid:1686","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P3: Acho que a minha fala vai ser importante nesse momento. Eu tenho 47 anos, quando eu tinha... Eu morei em Copacabana desde os 14 até quase 18 anos. Quando eu morei ali, então há 30 anos atrás mais ou menos, eu vi a primeira geração de pessoas nascendo na rua. Porque antes as pessoas viam da periferia, tinham uma mendicância co-profissional, e voltavam. E eu me lembro perfeitamente do primeiro bebê que eu vi na porta de uma loja, recém-nascido, uma coisa que eu não dormi a noite toda. Eu chorei a noite toda, eu tinha 15 anos de idade. A partir disso você tem pessoas nascendo em situação de rua. Quando você nasce numa situação dessa você não tem noção de nada. Você não tem noção de espaço, você não tem noção de privacidade, você não tem noção de limite. Então, assim, entrar nesse assunto... São muitas variáveis, mas muitas, muitas mesmo. ","ctid:1687","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P8: Assim, é complicado falar um pouco de renda e riqueza... Porque, assim, eu já tive uma renda de 15 mil e eu me senti extremamente pobre. Porque eu não tinha tempo, eu não tinha saúde, eu não tinha vida. Então, são essas coisas... Era da casa para o trabalho, do trabalho para a casa. Pegava às 7 da manhã e largava 11 da noite. Para ter esses 15 mil. Eu tava me matando ali. E, assim, para muitas pessoas 15 mil pode ser pouco, mas para muitas pessoas 15 mil pode ser muito... //","ctid:1689","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P8: // Para a maioria é muito. Porque hoje em dia na faixa salarial nacional, acho que é 2 mil e alguma coisa... Então aí o que acontece? Eu também já passei a receber 2.500, porque eu tinha oportunidade de viajar, tinha oportunidade de conhecer pessoas. Eu tinha uma gestão de tempo, então por isso que sempre eu vou bater, desde o início até o final dessa reunião, que riqueza para mim é tempo. Então eu consigo ter a liberdade, eu consigo ter disponibilidade, eu consigo ter a questão da escolha com aquilo... Com aquele pouco que eu tenho, né? Pegando o viés um pouco do que a moça ali falou, da questão de generalidade, porque se você fosse trilionário, você iria utilizar isso? Eu já não parto um pouco desse princípio, acho que em todos os níveis dá para fazer isso, entendeu? Qualquer nível, se você tem mil, dois mil, cinco mil, dez mil, cem mil, enfim. Eu consigo fazer isso, mas essa é a minha visão.","ctid:1690","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P4: // Eu adquiri conhecimento através disso. Eu venho de família pobre e minha mãe conseguiu comprar uma casa pagando todos os meses a uma pessoa 100 reais, todos os meses. Então, através daquilo que eu vi lá na minha mãe, uma pessoa que não tem estudo nenhum e sempre me falou: “Você tem que guardar dinheiro”. Era a única coisa que eu escutava quando era criança... //","ctid:1691","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P4: // E naquilo ali eu falei: “Cara, eu preciso entender sobre isso”. Então fui atrás de conhecimento para ler e saber o que eu estava... Óbvio, não queria gastar dinheiro naquele momento porque eu também não tinha dinheiro. Então, qualquer oportunidade que eu tivesse de ler alguma coisa voltado à área de finanças, à área de economia, eu estava lendo porque eu tive aquela base. E que infelizmente, hoje em dia, muitas pessoas acabam não tendo a base porque não tiveram isso dos seus pais, avós, enfim... ","ctid:1692","Experiência","","8 Referências"
"Grupo 6 - Classe Média - Misto - 05-11-2024.docx","Ingrid","P3: Olha só, interessante o que vocês estão falando, porque eu conheço pessoas que são ricas, ricas mesmo. Herdeiras, ricas, assim, por exemplo, aqui no Rio de Janeiro, quem a gente pode dizer que é rica? Quem mora na Dias Ferreira, que tem apartamento milionário. Eu conheço pessoas que quando estão no Rio de Janeiro, eu vou para lá, eu janto, eu almoço. E essas pessoas adquiriram isso através de trabalho. Foram pessoas que saíram do zero? Não. Tiveram pai e mãe que pagaram medicina, que pagaram o que dá acesso. Mas elas não eram ricas como são hoje. Elas não moravam em lugares... Não moravam em casas, apartamentos milionários como moram hoje, mas elas tiveram o mínimo de acesso. Coisa que eu não tive. Então eu conheço essas pessoas e conheço também pessoas herdeiras, então, assim, são múltiplas maneiras, não é só uma. ","ctid:1694","Experiência","","8 Referências"
